"Month","Longitude","Latitude","Location","Crime type","City-Town-Village","Population"
"2015-01",-6.348678,54.185672,"Ballinlare Gardens","ASBO","NEWRY",27234
"2015-01",-5.930576,54.588627,"Vernon Street","OTTH","BELFAST",335665
"2015-01",-5.958833,54.585719,"Glenmachan Pl Roundabout","SHOP",NA,NA
"2015-01",-7.297777,54.6114,"Lisanelly Heights","CDAR","OMAGH",21325
"2015-01",-5.945343,54.598007,"Albert Street","VISO","LARNE",33620
"2015-01",-5.89199,54.590728,"Fashoda Street","POSW","BELFAST",335665
"2015-01",-6.534298,55.079334,"Beckett Avenue","ASBO","BALLYMONEY",11365
"2015-01",-6.192257,54.509883,"Willow Lodge","ASBO","LISBURN",121654
"2015-01",-5.979949,54.581348,"Falls Road","CDAR","BELFAST",335665
"2015-01",-5.685271,54.655418,"Belfast Road","SHOP","BANGOR",62789
"2015-01",-5.934292,54.600173,"Berry Street","SHOP","BELFAST",335665
"2015-01",-6.599347,54.755156,"Ashgrove Park","ASBO","BELFAST",335665
"2015-01",NA,NA,"No Location","OTCR",NA,NA
"2015-01",-6.268124,54.854878,"Wilson Avenue","OTCR","BALLYMENA",30265
"2015-01",-6.023044,54.559948,"Stewartstown Road","ASBO","COALISLAND",5789
"2015-01",-5.927049,54.612979,"Glenrosa Link","VISO","BELFAST",335665
"2015-01",-5.894963,54.573286,"Cregagh Road","VISO","BELFAST",335665
"2015-01",-5.91735,54.575237,"Whitehall Gardens","BURG","BELFAST",335665
"2015-01",-5.708708,54.595581,"Church Street","ASBO","BALLYMONEY",11365
"2015-01",-5.893638,54.222905,"Burrenview Way","ASBO","NEWCASTLE",7524
"2015-01",-6.334155,54.261825,"Glen Road","OTCR","GARVAGH",1291
"2015-01",-7.871413,54.29642,"Main Street","VISO","BALLYMONEY",11365
"2015-01",-7.313431,54.596281,"Ardmore Crescent","SHOP","PORTADOWN",22611
"2015-01",-6.324638,54.472707,"Lurgan Tarry","OTTH","LURGAN",28568
"2015-01",-6.763077,54.504763,"Killyman Road","ASBO","DUNGANNON",15987
"2015-01",-7.720613,54.522116,"Rosscolban Park","ASBO",NA,NA
"2015-01",-5.899732,54.673813,"Abbeyville Park","VISO","NEWTOWNABBEY",118261
"2015-01",-5.931754,54.598036,"Fountain Street","SHOP","STRABANE",17695
"2015-01",-6.681687,55.126088,"Kylemore Road","BURG","COLERAINE",24694
"2015-01",-6.517934,54.296147,"Ashlea Gardens","BURG","MARKETHILL",1713
"2015-01",-5.925203,54.602102,"Victoria Street","VISO","BALLYMONEY",11365
"2015-01",-5.948459,54.580971,"Windsor Avenue","OTTH","NEWTOWNARDS",28654
"2015-01",-7.327754,55.004792,"Northland Parade","ASBO","LONDONDERRY",NA
"2015-01",-5.912289,54.591035,"Carrington Street","VISO","BELFAST",335665
"2015-01",-6.454963,54.432065,"Garvaghy Road","ASBO","PORTADOWN",22611
"2015-01",-7.459583,54.825201,"Coutrai Park","ASBO","STRABANE",17695
"2015-01",-5.936073,54.599844,"Millfield","THPR","PORTSTEWART",7825
"2015-01",-6.702989,54.254571,"Crossmore Gardens","CDAR","KEADY",3103
"2015-01",-5.890038,54.212311,"Valentia Place","VISO","NEWCASTLE",7524
"2015-01",-6.028508,54.515589,"Grand Street","ASBO","LISBURN",121654
"2015-01",-5.957396,54.671852,"Carnmoney Road","ASBO","NEWTOWNABBEY",118261
"2015-01",-5.819484,54.851466,"Main Street","SHOP","BALLYMONEY",11365
"2015-01",-5.905993,54.67959,"Abbeycroft Drive","CDAR","NEWTOWNABBEY",118261
"2015-01",-6.944669,55.039971,"Coolessan Walk","CDAR","LIMAVADY",12128
"2015-01",-7.317373,55.010537,"Strand Road","ASBO","LONDONDERRY",NA
"2015-01",-5.960105,54.606065,"Shankill Road","CDAR","BELFAST",335665
"2015-01",-6.339119,54.175351,"The Mall","DRUG","NEWRY",27234
"2015-01",-5.694896,54.643903,"Birch Park","ASBO","BANGOR",62789
"2015-01",-5.966411,54.627043,"Ballysillan Road","ASBO","BELFAST",335665
"2015-01",NA,NA,"No Location","DRUG",NA,NA
"2015-01",-6.694832,54.534618,"Knockmoy Park","BURG","COALISLAND",5789
"2015-01",-6.256989,54.35556,"Bridgeways","CDAR","BANBRIDGE",14634
"2015-01",-5.716815,54.326714,"St. Patricks Drive","ROBY",NA,NA
"2015-01",-6.70265,54.493214,"Killycavan Manor","BURG","DUNGANNON",15987
"2015-01",-7.469399,54.820565,"St. Marys Place","VISO","STRABANE",17695
"2015-01",-5.890546,54.223094,"Bracken Avenue","ASBO","NEWCASTLE",7524
"2015-01",-5.692815,54.593401,"Frances Street","ASBO","NEWTOWNARDS",28654
"2015-01",-6.339119,54.175351,"The Mall","OTTH","NEWRY",27234
"2015-01",-6.216811,54.619599,"Orchard Road","BURG","STRABANE",17695
"2015-01",-6.034917,54.561876,"Glenkeen","VECR","COLERAINE",24694
"2015-01",-6.326718,54.472386,"Levin Road","CDAR","LURGAN",28568
"2015-01",-6.027179,54.550842,"Almond Drive","ASBO","CRUMLIN",5126
"2015-01",-5.974861,54.600032,"Highfield Drive","ASBO","BELFAST",335665
"2015-01",-5.86414,54.694988,"Longfield Gardens","ASBO","CARRICKFERGUS",28653
"2015-01",-6.351678,54.174185,"Altmore Gardens","CDAR","NEWRY",27234
"2015-01",-7.26102,55.049912,"Coneyville","VISO","LONDONDERRY",NA
"2015-01",-6.779428,54.501552,"Woodburn Crescent","ASBO","COLERAINE",24694
"2015-01",-7.327755,54.989764,"Miller Street","ASBO","LONDONDERRY",NA
"2015-01",-7.320469,54.996614,"Shipquay Street","VISO","LONDONDERRY",NA
"2015-01",-7.641273,54.350602,"Derrin Road","ASBO","ENNISKILLEN",13826
"2015-01",-6.346803,54.890797,"Markstown Grove","VISO","CULLYBACKEY",245
"2015-01",-7.313276,54.611938,"Meelmore Drive","VISO","OMAGH",21325
"2015-01",-6.466569,54.424603,"Hartmore Gardens","VISO","PORTADOWN",22611
"2015-01",-5.930408,54.589486,"Elm Street","VISO","BELFAST",335665
"2015-01",-7.303925,54.991894,"Good Shepherd Glen","PUBO","LONDONDERRY",NA
"2015-01",-5.934622,54.595794,"Howard Street","ASBO","BELFAST",335665
"2015-01",-7.313373,54.377039,"Spout Road","ASBO","FIVEMILETOWN",1369
"2015-01",-6.343755,54.174319,"Peters Place","VISO","NEWRY",27234
"2015-01",-6.025313,54.503398,"Berkeley Hall","VISO","LISBURN",121654
"2015-01",-5.920489,54.584357,"Kinallen Court","OTTH","BELFAST",335665
"2015-01",-6.414479,54.437245,"Kernan Road","CDAR","PORTADOWN",22611
"2015-01",-5.965383,54.675823,"Rose Drive","VISO","PORTRUSH",6621
"2015-01",-6.334938,54.458385,"Union Street","ASBO","COLERAINE",24694
"2015-01",-5.703392,54.659187,"Rathmore Crescent","ASBO","BANGOR",62789
"2015-01",-6.399052,54.195462,"Wesley Place","ASBO","BESSBROOK",2817
"2015-01",-5.932781,54.587541,"Botanic Avenue","OTTH","BELFAST",335665
"2015-01",-5.948269,54.581974,"Edinburgh Street","VISO","BELFAST",335665
"2015-01",-5.905306,54.590222,"Jocelyn Street","BURG","BELFAST",335665
"2015-01",-6.668697,55.132495,"Church Lane","VISO","PORTADOWN",22611
"2015-01",-5.81932,54.338118,"Loughinisland Road","VISO","DOWNPATRICK",11012
"2015-01",-5.934882,54.589437,"Donegall Road","ASBO","BELFAST",335665
"2015-01",-5.888358,54.585561,"Orby Drive","CDAR","BALLYMONEY",11365
"2015-01",-6.041432,54.524352,"Ardis Avenue","ASBO","LISBURN",121654
"2015-01",-5.670535,54.65944,"Dufferin Avenue","ASBO","BANGOR",62789
"2015-01",-7.028203,54.46286,"Whitebridge Road","ASBO","CARRICKMORE",619
"2015-01",-7.324092,55.031073,"Brookdale Crescent","OTTH","LONDONDERRY",NA
"2015-01",-5.965189,54.672585,"Harmin Drive","ASBO","NEWTOWNABBEY",118261
"2015-01",-5.911677,54.592103,"Ballarat Court","VISO","BELFAST",335665
"2015-01",-6.080856,54.523924,"Rathvarna Gardens","ASBO","LISBURN",121654
"2015-01",-5.936846,54.625869,"Skegoneill Avenue","ASBO","BELFAST",335665
"2015-01",-6.271468,54.881177,"Dunclug Park","CDAR","BALLYMENA",30265
"2015-01",-6.681433,55.12048,"Burnside Park","ASBO","BELFAST",335665
"2015-01",-6.077361,54.522054,"Rathvarna Avenue","ASBO","LISBURN",121654
"2015-01",-5.905507,54.595347,"Mountpottinger Road","VISO","BELFAST",335665
"2015-01",-5.954923,54.668935,"Antrim Road","ASBO","TEMPLEPATRICK",1518
"2015-01",-5.691145,54.657049,"Bryansford Meadow","VISO","BANGOR",62789
"2015-01",-6.057101,54.224485,"Fofanny School Road","VISO","NEWRY",27234
"2015-01",-6.059904,54.510077,"Tonagh Mews","ASBO","LISBURN",121654
"2015-01",-5.943791,54.597163,"Lady Street","DRUG","BELFAST",335665
"2015-01",-5.920355,54.646171,"Shore Road","ASBO","GLYNN",2156
"2015-01",-6.207565,54.71467,"Craigmore Park","CDAR","ANTRIM",21896
"2015-01",-6.333109,54.460516,"Coronation Street","SHOP","PORTADOWN",22611
"2015-01",-7.634511,54.337977,"Algeo Drive","CDAR","ENNISKILLEN",13826
"2015-01",-6.326963,54.161571,"Maple Grove","CDAR",NA,NA
"2015-01",-6.55916,55.065518,"Millfields","ASBO","BALLYMONEY",11365
"2015-01",-5.89054,54.217208,"Hunters Walk","CDAR","NEWCASTLE",7524
"2015-01",-6.68081,55.124156,"Laurel Mount Road","ASBO","COLERAINE",24694
"2015-01",-5.666548,54.664629,"Crosby Street","CDAR","BELFAST",335665
"2015-01",-7.326597,54.999199,"Lower Road","ASBO","MOUNTJOY",NA
"2015-01",-7.308181,54.994263,"Bentley Terrace","VISO","LONDONDERRY",NA
"2015-01",-5.92346,54.586483,"Ormeau Road","VISO","BELFAST",335665
"2015-01",-6.339119,54.175351,"The Mall","ASBO","NEWRY",27234
"2015-01",-6.253873,54.863586,"Stroma Drive","DRUG","BALLYMENA",30265
"2015-01",-7.452054,54.82621,"Glenview Park","VISO","STRABANE",17695
"2015-01",-7.44735,54.264497,"Nutfield Road","ASBO","BROOKEBOROUGH",519
"2015-01",-5.869813,54.595272,"Bethany Street","ASBO","BELFAST",335665
"2015-01",-6.17332,54.712146,"Caulside Park","CDAR","ANTRIM",21896
"2015-01",-6.186325,54.706906,"Craighill","VISO","ANTRIM",21896
"2015-01",-5.710843,54.646856,"Rathgael Road","ASBO","BANGOR",62789
"2015-01",-6.665691,54.675725,"Moneyhaw Road","BURG","MONEYMORE",1371
"2015-01",-6.456479,54.430683,"Garvaghy Close","ASBO","PORTADOWN",22611
"2015-01",-5.922319,54.584882,"Rutland Street","ASBO","BELFAST",335665
"2015-01",-5.951136,54.607441,"Silvio Street","OTTH","BELFAST",335665
"2015-01",-5.94523,54.610692,"Foyle Court","OTCR","BELFAST",335665
"2015-01",-6.007763,54.576247,"Corrib Avenue","ASBO","BELFAST",335665
"2015-01",-7.421222,54.889953,"Dennet View","VECR","BALLYMAGORRY",569
"2015-01",-5.965016,54.561923,"Harberton Park","OTTH","BELFAST",335665
"2015-01",-6.703896,55.16587,"Coleraine Road","ASBO","BALLYMONEY",11365
"2015-01",-5.92185,54.625379,"York Park","ROBY","BELFAST",335665
"2015-01",-5.898819,54.584,"Glendower Street","VISO","BELFAST",335665
"2015-01",-6.030667,54.552228,"Lagmore Meadows","ASBO","DUNMURRY",NA
"2015-01",-5.934162,54.652221,"Northview","VISO","NEWTOWNABBEY",118261
"2015-01",-6.391973,54.443614,"Parkmore","SHOP",NA,NA
"2015-01",-6.281327,54.865182,"Smithfield Place","OTCR","BALLYMENA",30265
"2015-01",-5.910685,54.58611,"Ravenhill Court","SHOP","BELFAST",335665
"2015-01",-6.051109,54.50086,"Woodview Crescent","ASBO","LISBURN",121654
"2015-01",-5.83408,54.640193,"Hill Street Mews","DRUG","HOLYWOOD",12657
"2015-01",-5.920936,54.606863,"Clarendon Road","DRUG","BELFAST",335665
"2015-01",-6.945403,55.047146,"Grange Park","ASBO","DOWNPATRICK",11012
"2015-01",-5.959245,54.611801,"Disraeli Court","ASBO","BELFAST",335665
"2015-01",-7.152608,54.910617,"Irwin Crescent","ASBO","BELFAST",335665
"2015-01",-5.934622,54.595794,"Howard Street","ASBO","BELFAST",335665
"2015-01",-5.887385,54.214125,"Donard Place","BURG","KILKEEL",69258
"2015-01",-7.290341,54.997663,"Rossmore","ASBO","LONDONDERRY",NA
"2015-01",-5.925568,54.590059,"Coyles Place","VISO","BELFAST",335665
"2015-01",-7.278588,54.598109,"Hospital Road","VISO","MAGHERAFELT",8387
"2015-01",-6.061606,55.079104,"Middlepark Road","ASBO","CUSHENDALL",1410
"2015-01",-5.97733,54.590801,"Whiterock Road","OTCR","BELFAST",335665
"2015-01",-6.015305,54.571591,"Kerrykeel Gardens","OTTH","BELFAST",335665
"2015-01",-7.31335,55.026423,"The Crescent","ASBO","COLERAINE",24694
"2015-01",-7.4647,54.827658,"Railway Street","ASBO","COMBER",9256
"2015-01",-5.901525,54.595467,"Albertbridge Road","ASBO","BELFAST",335665
"2015-01",-5.705726,54.585865,"Ardmillan Crescent","BURG","NEWTOWNARDS",28654
"2015-01",-5.853108,54.601905,"Hawthornden Drive","BURG","BELFAST",335665
"2015-01",-5.670535,54.65944,"Dufferin Avenue","CDAR","BANGOR",62789
"2015-01",-5.955902,54.6155,"Havana Way","ASBO","BELFAST",335665
"2015-01",-6.76282,54.514778,"Oaklea","ASBO","MAGHERAFELT",8387
"2015-01",-6.275819,54.868688,"Thomas Street","CDAR","BALLYMENA",30265
"2015-01",-6.033432,54.51468,"Wesley Street","ASBO","LISBURN",121654
"2015-01",-5.933006,54.587985,"Botanic Avenue","VISO","BELFAST",335665
"2015-01",-5.930154,54.597254,"Donegall Square North","VISO","BELFAST",335665
"2015-01",-5.938865,54.580116,"Malone Road","ASBO","DUNMURRY",NA
"2015-01",-5.896579,54.568929,"Willowbank Drive","VISO","BELFAST",335665
"2015-01",-5.884247,54.224232,"Warne View Court","VISO","NEWCASTLE",7524
"2015-01",-6.185762,54.503137,"The Meadows","ASBO","BROUGHSHANE",2965
"2015-01",-5.94134,54.60802,"Florence Court","OTTH","BELFAST",335665
"2015-01",-5.947255,54.684187,"Fairhill Drive","CDAR","NEWTOWNABBEY",118261
"2015-01",-5.927533,54.599788,"High Street","THPR","HOLYWOOD",12657
"2015-01",-6.031369,54.54312,"Derriaghy Road","CDAR","DUNMURRY",NA
"2015-01",-5.934622,54.595794,"Howard Street","ASBO","BELFAST",335665
"2015-01",NA,NA,"No Location","CDAR",NA,NA
"2015-01",-5.943815,54.61481,"Clifton Crescent","ASBO","BELFAST",335665
"2015-01",-7.479549,54.812749,"Carlton Drive","OTTH","STRABANE",17695
"2015-01",-6.159623,54.235242,"Rosconnor Terrace","VISO","RATHFRILAND",2789
"2015-01",-5.955264,54.679732,"Pembrooke Mews","VISO","NEWTOWNABBEY",118261
"2015-01",-5.998226,54.573601,"Tullymore Gardens","VISO","BELFAST",335665
"2015-01",-5.885847,54.587449,"Grand Parade","CDAR","BELFAST",335665
"2015-01",-7.335052,54.994404,"Jacqueline Way","OTCR","LONDONDERRY",NA
"2015-01",-5.596669,54.347536,"Ballyculter Road","ASBO","DOWNPATRICK",11012
"2015-01",-6.39584,54.189777,"Ard Aveen Park","ASBO","BESSBROOK",2817
"2015-01",-6.007157,54.577576,"Culmore Gardens","VISO","COLERAINE",24694
"2015-01",-7.330795,55.005177,"Park Avenue","CDAR","BANGOR",62789
"2015-01",-6.183228,54.105639,"Gleann Si","DRUG","ROSTREVOR",2469
"2015-01",-7.353108,55.019967,"Ennis Place","ASBO","LONDONDERRY",NA
"2015-01",-6.455449,54.432251,"Garvaghy Road","VISO","PORTADOWN",22611
"2015-01",-6.687494,54.983362,"Bridge Street","OTTH","CUSHENDALL",1410
"2015-01",-6.6721,54.753846,"Durnascallon Lane","CDAR","DESERTMARTIN",1279
"2015-01",-6.272027,54.351302,"Reilly Place","DRUG","BANBRIDGE",14634
"2015-01",-5.713692,54.315395,"Ardilea Park","CDAR","DOWNPATRICK",11012
"2015-01",-5.835813,54.460177,"Main Street","ASBO","BALLYMONEY",11365
"2015-01",-5.696945,54.646296,"Ganaway Walk","ASBO","BANGOR",62789
"2015-01",-6.362853,54.328813,"Main Street","VISO","BALLYMONEY",11365
"2015-01",-6.534309,54.071443,"Castle Rock","OTTH",NA,NA
"2015-01",-6.337027,54.182834,"Mourne View Park","ASBO","NEWRY",27234
"2015-01",-5.931955,54.603844,"Union Street","CDAR","COLERAINE",24694
"2015-01",-6.346452,55.170807,"Moyarget Road","ASBO","BALLYCASTLE",5765
"2015-01",-6.427026,54.453716,"M12","VECR","PORTADOWN",22611
"2015-01",-5.920489,54.587699,"Shaftesbury Avenue","VISO","BELFAST",335665
"2015-01",-6.027866,54.561572,"Laurelbank","VISO","DUNMURRY",NA
"2015-01",-5.693446,54.657192,"Springhill Avenue","VISO","BANGOR",62789
"2015-01",-5.789699,54.590493,"Craigleith Walk","ASBO","DUNDONALD",16257
"2015-01",-5.941804,54.258009,"Main Street","ASBO","BALLYMONEY",11365
"2015-01",-5.823735,54.592592,"Ardcarn Park","ASBO","BELFAST",335665
"2015-01",-5.907384,54.566313,"Drumkeen Court","ASBO","BALLINAMALLARD",1347
"2015-01",-5.923514,54.240524,"Drumee Road","ASBO","CASTLEWELLAN",2421
"2015-01",-5.827603,54.594333,"Upper Newtownards Road","OTCR","BELFAST",335665
"2015-01",-7.283736,55.001783,"Kinsale Park","VISO","LONDONDERRY",NA
"2015-01",-5.924398,54.584469,"Agincourt Street","OTTH","BELFAST",335665
"2015-01",-5.671433,54.6581,"Abbey Street","ASBO","COLERAINE",24694
"2015-01",-5.671397,54.662511,"Southwell Road","ASBO","BANGOR",62789
"2015-01",-5.958833,54.585719,"Glenmachan Pl Roundabout","ASBO",NA,NA
"2015-01",-5.632742,54.667531,"East Circular Road","VISO","BANGOR",62789
"2015-01",-5.810145,54.726586,"North Road","VISO","CARRICKFERGUS",28653
"2015-01",-7.322812,54.999402,"Great James Street","CDAR","LONDONDERRY",NA
"2015-01",-7.302675,54.991941,"Good Shepherd Glen","PUBO","LONDONDERRY",NA
"2015-01",-5.931754,54.598036,"Fountain Street","SHOP","STRABANE",17695
"2015-01",-6.274224,54.85315,"Lettercreeve","OTTH","BALLYMENA",30265
"2015-01",-6.254218,54.858839,"Shetland Gardens","CDAR","BALLYMENA",30265
"2015-01",-6.006438,54.679938,"Parkmount Road","VISO","NEWTOWNABBEY",118261
"2015-01",-5.961793,54.678161,"Northcroft","ASBO",NA,NA
"2015-01",-5.929051,54.602213,"Talbot Street","BITH","NEWTOWNARDS",28654
"2015-01",-6.946384,55.038396,"Gorteen Crescent","ASBO","LIMAVADY",12128
"2015-01",-5.973182,54.598944,"West Circular Road","OTCR","BELFAST",335665
"2015-01",-6.477307,55.124082,"Mcarthur Avenue","OTCR","BALLYMONEY",11365
"2015-01",-5.896946,54.551909,"Delgany Avenue","VECR","BELFAST",335665
"2015-01",-7.61574,54.347702,"Burrendale","ASBO","NEWCASTLE",7524
"2015-01",-5.930334,54.599189,"Castle Street","VISO","DONAGHADEE",6926
"2015-01",-5.694783,54.648627,"Owenroe Drive","CDAR","BANGOR",62789
"2015-01",-7.330551,55.000119,"Creggan Road","ASBO","LONDONDERRY",NA
"2015-01",-6.637117,55.196043,"Ballywillin Crescent","VISO","PORTRUSH",6621
"2015-01",-5.676548,54.655647,"Church Street","VISO","BALLYMONEY",11365
"2015-01",-6.674657,54.849504,"Sunnyside Drive","VISO","BALLYMENA",30265
"2015-01",-6.349073,54.177294,"Woodhill","VISO","LURGAN",28568
"2015-01",-6.674031,54.693326,"Ministers Walk","OTTH","MONEYMORE",1371
"2015-01",-5.916731,54.667628,"Roscor Square","BURG","NEWTOWNABBEY",118261
"2015-01",-5.980931,54.594635,"Ballymurphy Road","VISO","BELFAST",335665
"2015-01",-5.917032,54.59693,"Mays Meadow","VISO","BELFAST",335665
"2015-01",-6.045229,54.507594,"Nicholson Gardens","ASBO","LISBURN",121654
"2015-01",-6.337123,54.468388,"Derry Street","ASBO","LURGAN",28568
"2015-01",-6.339119,54.175351,"The Mall","VISO","NEWRY",27234
"2015-01",-6.333884,54.183644,"Downshire Court","SHOP","NEWRY",27234
"2015-01",-6.04846,54.512372,"Mckeown Street","ASBO","LISBURN",121654
"2015-01",-7.219875,55.028797,"Cloghole Road","ASBO","LONDONDERRY",NA
"2015-01",-6.271468,54.881177,"Dunclug Park","CDAR","BALLYMENA",30265
"2015-01",-6.653933,55.199392,"Metropole Roundabout","VISO",NA,NA
"2015-01",-6.334905,54.45426,"Gracey Drive","VISO","LURGAN",28568
"2015-01",-6.32593,55.132831,"Hillside Road","VECR","BALLYCASTLE",5765
"2015-01",-7.319883,55.025696,"Carnhill","ASBO","LONDONDERRY",NA
"2015-01",-5.932651,54.576074,"Stranmillis Mews","ASBO","BELFAST",335665
"2015-01",-7.458882,54.512998,"Church Street","VISO","BALLYMONEY",11365
"2015-01",-5.957335,54.62397,"Dunblane Avenue","BURG","BELFAST",335665
"2015-01",-7.454881,54.824273,"Evish Grove","ASBO","STRABANE",17695
"2015-01",-7.320469,54.996614,"Shipquay Street","VISO","LONDONDERRY",NA
"2015-01",-5.774041,54.728462,"Higgins Court","ASBO","CARRICKFERGUS",28653
"2015-01",-5.927784,54.603997,"Academy Street","ASBO","BELFAST",335665
"2015-01",-5.974456,54.623135,"Glenbank Parade","CDAR","BELFAST",335665
"2015-01",-7.317604,55.023608,"Carnhill","ASBO","LONDONDERRY",NA
"2015-01",-5.933691,54.577512,"Ridgeway Street","ASBO","BELFAST",335665
"2015-01",-5.723332,54.316719,"Race Course Road","ASBO","DOWNPATRICK",11012
"2015-01",-7.451723,54.819633,"Fountain Terrace","VISO","STRABANE",17695
"2015-01",-5.87515,54.589364,"Sandhill Park","BURG","LURGAN",28568
"2015-01",-6.770846,54.50204,"Barrack Street","ASBO","COALISLAND",5789
"2015-01",-6.500783,55.071973,"Greenville Avenue","OTTH","BALLYMONEY",11365
"2015-01",-6.603236,54.757258,"Castledawson Road","OTTH","MAGHERAFELT",8387
"2015-01",-6.6721,54.753846,"Durnascallon Lane","ASBO","DESERTMARTIN",1279
"2015-01",-7.638743,54.354942,"Yoan Road","ASBO","ENNISKILLEN",13826
"2015-01",-7.325005,54.644838,"Gortnagarn Road","ASBO","OMAGH",21325
"2015-01",-5.534142,54.486843,"Church Avenue","ASBO","KIRCUBBIN",1162
"2015-01",-5.607031,54.266095,"Seaview","VISO","BELFAST",335665
"2015-01",-6.743266,54.640053,"Fountain Close","ASBO","COOKSTOWN",10718
"2015-01",-5.933747,54.589552,"Donegall Pass","ASBO","BELFAST",335665
"2015-01",-6.216378,54.712923,"Riverside Mews","ASBO","BELFAST",335665
"2015-01",-5.905309,54.563645,"Glencregagh Road","ASBO","BELFAST",335665
"2015-01",-5.954394,54.613462,"Ardilea Street","ASBO","BELFAST",335665
"2015-01",-5.917032,54.59693,"Mays Meadow","VISO","BELFAST",335665
"2015-01",-5.944303,54.610955,"Cliftonpark Avenue","CDAR","BELFAST",335665
"2015-01",-6.017451,54.567206,"Glengoland Crescent","BURG","DUNMURRY",NA
"2015-01",-7.327798,55.030151,"Fergleen Park","CDAR","LONDONDERRY",NA
"2015-01",NA,NA,"No Location","VISO",NA,NA
"2015-01",-5.702201,54.592681,"Mill Street Court","ASBO","NEWTOWNARDS",28654
"2015-01",-5.955855,54.614888,"Ardoyne Avenue","VISO","BELFAST",335665
"2015-01",-6.596197,54.753718,"Sandy Braes","ASBO","MAGHERAFELT",8387
"2015-01",-6.332204,54.4623,"Market Street","SHOP","BALLYMONEY",11365
"2015-01",-7.327798,55.030151,"Fergleen Park","ASBO","LONDONDERRY",NA
"2015-01",-5.837175,54.460084,"Lisburn Road","OTTH","BELFAST",335665
"2015-01",-6.683182,55.119717,"Greenmount Road","ASBO","COLERAINE",24694
"2015-01",-6.939301,55.047182,"Shanreagh Park","DRUG","LIMAVADY",12128
"2015-01",-5.978168,54.553599,"Finaghy Road South","VISO","BELFAST",335665
"2015-01",-5.945429,54.599365,"St. Peters Close","ASBO",NA,NA
"2015-01",-5.871788,54.605757,"Holywood Road","BURG","HOLYWOOD",12657
"2015-01",-5.930676,54.583911,"Rugby Road","BURG","BELFAST",335665
"2015-01",-5.938867,54.622651,"Hopefield Avenue","VISO","PORTRUSH",6621
